time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), 
2025-01-10 05:19:15.513355, 1736457555400, 2296, 17, 0.0, 3.0, 10.0, 1.9501, 8.922, 0.0, 3.0, 0.0001, 
2025-01-10 05:19:15.613688, 1736457555600, 3, 10, 0.0, 3.0, 10.0, 1.9501, 8.922, 0.0, 3.0, 0.0, 
2025-01-10 05:19:15.808305, 1736457555800, 1, 7, 0.0, 3.0, 9.976345788624855, 1.9501, 8.922, 0.0, 3.0, 0.0, 
2025-01-10 05:19:17.436569, 1736457556000, 5, 1430, 0.0, 3.0, 9.976345788624855, 1.9501, 8.922, 0.0, 3.0, 0.0, 
2025-01-10 05:19:17.438726, 1736457557400, 1237, 1, 0.0, 3.0, 9.976345788624855, 1.9501, 8.922, 0.0, 3.0, 0.0, 
2025-01-10 05:19:17.614109, 1736457557600, 5, 9, 0.0, 3.0, 9.976345788624855, 1.9501, 8.922, 0.0, 3.0, 0.0, 
2025-01-10 05:19:17.806452, 1736457557800, 1, 5, 0.0, 3.0, 9.932525719686277, 1.9501, 8.922, 0.0, 3.0, 0.0, 
2025-01-10 05:19:19.668440, 1736457558000, 0, 1667, 0.0, 3.0, 9.932525719686277, 1.9501, 8.922, 0.0, 3.0, 0.0, 
2025-01-10 05:19:19.681755, 1736457559600, 1469, 12, 1.0, 3.0, 9.932525719686277, 1.9501, 8.922, 1.0, 3.0, 0.0, 
2025-01-10 05:19:19.822679, 1736457559800, 0, 22, 1.0, 3.0, 9.939192386352943, 1.9501, 8.922, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:20.017972, 1736457560000, 0, 16, 1.0, 3.0, 9.896091562703935, 1.9501, 8.922, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:21.883642, 1736457560200, 4, 1678, 1.0, 3.0, 9.959424896037255, 1.9501, 8.922, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:21.886295, 1736457561800, 1485, 0, 1.0, 3.0, 9.959424896037255, 1.9501, 8.922, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:22.001875, 1736457562000, 0, 1, 1.0, 3.0, 9.962758229370587, 1.9501, 8.922, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:22.209637, 1736457562200, 0, 9, 1.0, 3.0, 9.929631147146209, 1.9501, 8.922, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:24.030576, 1736457562400, 4, 1603, 1.0, 3.0, 9.992964480479529, 1.9501, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:24.038795, 1736457564000, 1431, 7, 0.0, 3.0, 9.992964480479529, 1.9501, 6.9693, 0.0, 3.0, 0.0001, 
2025-01-10 05:19:24.213788, 1736457564200, 3, 10, 0.0, 3.0, 9.992964480479529, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:24.411330, 1736457564400, 1, 10, 0.0, 3.0, 9.972602152003303, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:27.352610, 1736457564600, 0, 2751, 0.0, 3.0, 9.972602152003303, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:27.354078, 1736457567400, 2553, 0, 0.0, 3.0, 9.972602152003303, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:27.600769, 1736457567600, 0, 0, 0.0, 3.0, 9.972602152003303, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:27.806113, 1736457567800, 0, 6, 0.0, 3.0, 9.945752950766098, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:30.335609, 1736457568000, 1, 2334, 0.0, 3.0, 9.945752950766098, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:30.337593, 1736457570400, 2136, 1, 0.0, 3.0, 9.945752950766098, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:30.603220, 1736457570600, 0, 2, 0.0, 3.0, 9.945752950766098, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:30.807131, 1736457570800, 0, 7, 0.0, 3.0, 9.910063439854, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:33.869405, 1736457571000, 3, 2864, 0.0, 3.0, 9.910063439854, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:33.872139, 1736457573800, 2670, 1, 0.0, 3.0, 9.910063439854, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:34.005324, 1736457574000, 3, 1, 0.0, 3.0, 9.910063439854, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:34.208677, 1736457574200, 1, 7, 0.0, 3.0, 9.879122443301837, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:36.944827, 1736457574400, 0, 2543, 0.0, 3.0, 9.879122443301837, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:36.965074, 1736457577000, 2348, 17, 1.0, 3.0, 9.879122443301837, 1.9501, 6.9693, 1.0, 3.0, 0.0, 
2025-01-10 05:19:37.204116, 1736457577200, 3, 1, 1.0, 3.0, 9.885789109968501, 1.9501, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:37.428819, 1736457577400, 5, 23, 1.0, 3.0, 9.883458778613127, 1.9501, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:39.593146, 1736457577600, 1, 1989, 1.0, 3.0, 9.953458778613113, 1.9501, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:39.611919, 1736457579600, 1794, 17, 0.0, 3.0, 9.953458778613113, 1.9501, 6.9693, 0.0, 3.0, 0.0001, 
2025-01-10 05:19:39.802132, 1736457579800, 1, 0, 0.0, 3.0, 9.953458778613113, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:40.008866, 1736457580000, 2, 6, 0.0, 3.0, 9.9221797213985, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:42.323928, 1736457580200, 2, 2121, 0.0, 3.0, 9.9221797213985, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:42.325145, 1736457582400, 1924, 1, 0.0, 3.0, 9.9221797213985, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:42.606283, 1736457582600, 3, 1, 0.0, 3.0, 9.9221797213985, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:42.805665, 1736457582800, 0, 5, 0.0, 3.0, 9.887520115090055, 1.9501, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:45.554725, 1736457583000, 0, 2547, 0.0, 3.0, 9.887520115090055, 2.7982, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:45.559412, 1736457585600, 2355, 0, 0.0, 3.0, 9.887520115090055, 2.7982, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:45.802474, 1736457585800, 1, 1, 0.0, 3.0, 9.887520115090055, 2.7982, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:46.021115, 1736457586000, 4, 17, 0.0, 3.0, 9.839434030246387, 2.7982, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:48.936519, 1736457586200, 5, 2730, 0.0, 3.0, 9.839434030246387, 2.7982, 6.9693, 0.0, 3.0, 0.0, 
2025-01-10 05:19:48.946900, 1736457589000, 2537, 9, 1.0, 3.0, 9.839434030246387, 2.7982, 6.9693, 1.0, 3.0, 0.0, 
2025-01-10 05:19:49.203489, 1736457589200, 1, 1, 1.0, 3.0, 9.846100696913053, 2.7982, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:49.407516, 1736457589400, 0, 7, 1.0, 3.0, 9.831356340841154, 2.7982, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:51.098598, 1736457589600, 3, 1494, 1.0, 3.0, 9.88802300750781, 2.7982, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:51.103559, 1736457591200, 1300, 2, 1.0, 3.0, 9.88802300750781, 2.7982, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:51.407494, 1736457591400, 7, 0, 1.0, 3.0, 9.898023007507808, 2.7982, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:51.608256, 1736457591600, 0, 8, 1.0, 3.0, 9.867575555546418, 2.7982, 6.9693, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:54.123323, 1736457591800, 2, 2316, 1.0, 3.0, 9.954242222213068, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:54.131416, 1736457594200, 2124, 7, 0.0, 3.0, 9.954242222213068, 2.7982, 7.0661, 0.0, 3.0, 0.0001, 
2025-01-10 05:19:54.400911, 1736457594400, 0, 0, 0.0, 3.0, 9.954242222213068, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:19:54.616450, 1736457594600, 0, 15, 0.0, 3.0, 9.93133862286523, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:19:56.576942, 1736457594800, 0, 1775, 0.0, 3.0, 9.954242222213068, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:19:56.592376, 1736457596600, 1578, 14, 1.0, 3.0, 9.954242222213068, 2.7982, 7.0661, 1.0, 3.0, 0.0, 
2025-01-10 05:19:56.801917, 1736457596800, 0, 1, 1.0, 3.0, 9.960908888879734, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:57.010176, 1736457597000, 3, 6, 1.0, 3.0, 9.954863845489715, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:59.673403, 1736457597200, 2, 2470, 1.0, 3.0, 10.0, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:19:59.684232, 1736457599600, 2274, 10, 0.0, 3.0, 10.0, 2.7982, 7.0661, 0.0, 3.0, 0.0001, 
2025-01-10 05:19:59.802431, 1736457599800, 0, 1, 0.0, 3.0, 10.0, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:00.016072, 1736457600000, 0, 16, 0.0, 3.0, 9.972005438991157, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:01.332740, 1736457600200, 1, 1130, 0.0, 3.0, 9.972005438991157, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:01.346301, 1736457601400, 934, 12, 1.0, 3.0, 9.972005438991157, 2.7982, 7.0661, 1.0, 3.0, 0.0, 
2025-01-10 05:20:01.602130, 1736457601600, 0, 1, 1.0, 3.0, 9.978672105657822, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:01.815271, 1736457601800, 1, 14, 1.0, 3.0, 9.93957849220954, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:03.360294, 1736457602000, 2, 1357, 1.0, 3.0, 9.98957849220953, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:03.373181, 1736457603400, 1161, 12, 0.0, 3.0, 9.98957849220953, 2.7982, 7.0661, 0.0, 3.0, 0.0001, 
2025-01-10 05:20:03.614242, 1736457603600, 5, 9, 0.0, 3.0, 9.98957849220953, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:03.805336, 1736457603800, 0, 5, 0.0, 3.0, 9.941724643495691, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:06.791900, 1736457604000, 0, 2791, 0.0, 3.0, 9.941724643495691, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:06.800921, 1736457606800, 2592, 8, 1.0, 3.0, 9.941724643495691, 2.7982, 7.0661, 1.0, 3.0, 0.0, 
2025-01-10 05:20:07.008650, 1736457607000, 1, 6, 1.0, 3.0, 9.948391310162357, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:07.229889, 1736457607200, 5, 24, 1.0, 3.0, 9.944135791898463, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:10.093179, 1736457607400, 1, 2690, 1.0, 3.0, 10.0, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:10.096401, 1736457610000, 2494, 1, 1.0, 3.0, 10.0, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:10.228077, 1736457610200, 5, 22, 1.0, 3.0, 10.0, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:10.411838, 1736457610400, 0, 11, 1.0, 3.0, 9.982113238614017, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:11.619561, 1736457610600, 1, 1018, 1.0, 3.0, 10.0, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:11.628418, 1736457611600, 820, 8, 0.0, 3.0, 10.0, 2.7982, 7.0661, 0.0, 3.0, 0.0001, 
2025-01-10 05:20:11.801117, 1736457611800, 0, 1, 0.0, 3.0, 10.0, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:12.011992, 1736457612000, 1, 10, 0.0, 3.0, 9.962702916737953, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:14.411316, 1736457612200, 1, 2210, 0.0, 3.0, 9.962702916737953, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:14.419382, 1736457614400, 2012, 7, 1.0, 3.0, 9.962702916737953, 2.7982, 7.0661, 1.0, 3.0, 0.0, 
2025-01-10 05:20:14.622679, 1736457614600, 3, 19, 1.0, 3.0, 9.96936958340462, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:14.804968, 1736457614800, 0, 4, 1.0, 3.0, 9.925211053430607, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:17.247913, 1736457615000, 3, 2243, 1.0, 3.0, 10.0, 2.7982, 7.0661, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:17.259696, 1736457617200, 2048, 11, 0.0, 3.0, 10.0, 2.7982, 7.0661, 0.0, 3.0, 0.0001, 
2025-01-10 05:20:17.402346, 1736457617400, 0, 1, 0.0, 3.0, 10.0, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:17.620604, 1736457617600, 4, 16, 0.0, 3.0, 9.952978083215093, 2.7982, 7.0661, 0.0, 3.0, 0.0, 
2025-01-10 05:20:20.092496, 1736457617800, 3, 2276, 0.0, 3.0, 9.952978083215093, 2.7982, 7.4097, 0.0, 3.0, 0.0, 
2025-01-10 05:20:20.101507, 1736457620000, 2093, 8, 1.0, 3.0, 9.952978083215093, 2.7982, 7.4097, 1.0, 3.0, 0.0, 
2025-01-10 05:20:20.203784, 1736457620200, 0, 2, 1.0, 3.0, 9.956311416548425, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:20.410503, 1736457620400, 0, 10, 1.0, 3.0, 9.93148750578956, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:22.520759, 1736457620600, 0, 1920, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:22.521602, 1736457622600, 1721, 0, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:22.812191, 1736457622800, 3, 9, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:23.013562, 1736457623000, 3, 10, 1.0, 3.0, 9.984652376900574, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:25.654544, 1736457623200, 5, 2448, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:25.655899, 1736457625600, 2255, 0, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:25.814004, 1736457625800, 4, 9, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:26.011889, 1736457626000, 1, 10, 1.0, 3.0, 9.980747634772237, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:27.249587, 1736457626200, 0, 1049, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:27.250816, 1736457627200, 850, 0, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:27.415091, 1736457627400, 0, 5, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:27.614639, 1736457627600, 3, 11, 1.0, 3.0, 9.98295309799726, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:29.663192, 1736457627800, 0, 1860, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:29.665422, 1736457629600, 1665, 0, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:29.801659, 1736457629800, 0, 1, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:30.009534, 1736457630000, 4, 5, 1.0, 3.0, 9.968695519960342, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:31.463074, 1736457630200, 0, 1260, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:31.466284, 1736457631400, 1064, 1, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:31.607051, 1736457631600, 6, 1, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:31.808532, 1736457631800, 3, 5, 1.0, 3.0, 9.986012324427826, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:34.160225, 1736457632000, 11, 2148, 1.0, 3.0, 10.0, 2.7982, 7.4097, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:34.174255, 1736457634200, 1961, 13, 0.0, 3.0, 10.0, 2.7982, 7.4097, 0.0, 3.0, 0.0001, 
2025-01-10 05:20:34.404284, 1736457634400, 1, 2, 0.0, 3.0, 10.0, 2.7982, 7.4097, 0.0, 3.0, 0.0, 
2025-01-10 05:20:34.611831, 1736457634600, 4, 7, 0.0, 3.0, 9.987111095242827, 2.7982, 7.4097, 0.0, 3.0, 0.0, 
2025-01-10 05:20:37.424308, 1736457634800, 0, 2607, 0.0, 3.0, 10.0, 2.7982, 8.8074, 0.0, 3.0, 0.0, 
2025-01-10 05:20:37.429523, 1736457637400, 2425, 0, 0.0, 3.0, 10.0, 2.7982, 8.8074, 0.0, 3.0, 0.0, 
2025-01-10 05:20:37.614219, 1736457637600, 3, 10, 0.0, 3.0, 10.0, 2.7982, 8.8074, 0.0, 3.0, 0.0, 
2025-01-10 05:20:37.805959, 1736457637800, 1, 4, 0.0, 3.0, 9.968573180121847, 2.7982, 8.8074, 0.0, 3.0, 0.0, 
2025-01-10 05:20:39.121062, 1736457638000, 1, 1118, 0.0, 3.0, 9.968573180121847, 2.7982, 8.8074, 0.0, 3.0, 0.0, 
2025-01-10 05:20:39.134852, 1736457639200, 923, 11, 1.0, 3.0, 9.968573180121847, 2.7982, 8.8074, 1.0, 3.0, 0.0, 
2025-01-10 05:20:39.405951, 1736457639400, 1, 1, 1.0, 3.0, 9.975239846788511, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:39.611658, 1736457639600, 1, 10, 1.0, 3.0, 9.953092398840635, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:42.223667, 1736457639800, 2, 2421, 1.0, 3.0, 10.0, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:42.224634, 1736457642200, 2224, 0, 1.0, 3.0, 10.0, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:42.403971, 1736457642400, 1, 1, 1.0, 3.0, 10.0, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:42.610455, 1736457642600, 0, 10, 1.0, 3.0, 9.954722809564993, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:45.274072, 1736457642800, 1, 2470, 1.0, 3.0, 10.0, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:45.291592, 1736457645200, 2275, 16, 0.0, 3.0, 10.0, 2.7982, 8.8074, 0.0, 3.0, 0.0001, 
2025-01-10 05:20:45.428329, 1736457645400, 6, 21, 0.0, 3.0, 10.0, 2.7982, 8.8074, 0.0, 3.0, 0.0, 
2025-01-10 05:20:45.606911, 1736457645600, 0, 6, 0.0, 3.0, 9.977115737227464, 2.7982, 8.8074, 0.0, 3.0, 0.0, 
2025-01-10 05:20:47.354194, 1736457645800, 1, 1552, 0.0, 3.0, 10.0, 2.7982, 8.8074, 0.0, 3.0, 0.0, 
2025-01-10 05:20:47.364976, 1736457647400, 1355, 10, 1.0, 3.0, 10.0, 2.7982, 8.8074, 1.0, 3.0, 0.0, 
2025-01-10 05:20:47.616039, 1736457647600, 6, 9, 1.0, 3.0, 10.0, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:47.806224, 1736457647800, 0, 6, 1.0, 3.0, 9.963235302047348, 2.7982, 8.8074, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:50.964929, 1736457648000, 0, 2961, 1.0, 3.0, 10.0, 2.7982, 6.9506, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:50.971940, 1736457651000, 2765, 7, 0.0, 3.0, 10.0, 2.7982, 6.9506, 0.0, 3.0, 0.0001, 
2025-01-10 05:20:51.201659, 1736457651200, 0, 1, 0.0, 3.0, 10.0, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:20:51.408094, 1736457651400, 0, 8, 0.0, 3.0, 9.957889366373799, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:20:52.711679, 1736457651600, 4, 1107, 0.0, 3.0, 9.957889366373799, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:20:52.712720, 1736457652800, 912, 0, 0.0, 3.0, 9.957889366373799, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:20:53.004387, 1736457653000, 1, 2, 0.0, 3.0, 9.957889366373799, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:20:53.211737, 1736457653200, 2, 9, 0.0, 3.0, 9.93750413603641, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:20:54.453080, 1736457653400, 3, 1049, 0.0, 3.0, 9.93750413603641, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:20:54.465204, 1736457654400, 854, 11, 1.0, 3.0, 9.93750413603641, 2.7982, 6.9506, 1.0, 3.0, 0.0, 
2025-01-10 05:20:54.623871, 1736457654600, 3, 20, 1.0, 3.0, 9.944170802703075, 2.7982, 6.9506, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:54.826573, 1736457654800, 1, 25, 1.0, 3.0, 9.939046998366194, 2.7982, 6.9506, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:57.541901, 1736457655000, 0, 2541, 1.0, 3.0, 10.0, 2.7982, 6.9506, 1.0, 3.0, 0.0001, 
2025-01-10 05:20:57.550929, 1736457657600, 2342, 8, 0.0, 3.0, 10.0, 2.7982, 6.9506, 0.0, 3.0, 0.0001, 
2025-01-10 05:20:57.803478, 1736457657800, 2, 0, 0.0, 3.0, 10.0, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:20:58.012091, 1736457658000, 3, 9, 0.0, 3.0, 9.970812379801883, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:21:00.268369, 1736457658200, 4, 2063, 0.0, 3.0, 9.970812379801883, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:21:00.270767, 1736457660200, 1869, 1, 0.0, 3.0, 9.970812379801883, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:21:00.415711, 1736457660400, 5, 10, 0.0, 3.0, 9.970812379801883, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:21:00.618990, 1736457660600, 5, 14, 0.0, 3.0, 9.925752443379299, 2.7982, 6.9506, 0.0, 3.0, 0.0, 
2025-01-10 05:21:02.638031, 1736457660800, 2, 1830, 0.0, 3.0, 9.925752443379299, 2.7982, 7.9952, 0.0, 3.0, 0.0, 
2025-01-10 05:21:02.648029, 1736457662600, 1638, 10, 1.0, 3.0, 9.925752443379299, 2.7982, 7.9952, 1.0, 3.0, 0.0, 
2025-01-10 05:21:02.808292, 1736457662800, 7, 1, 1.0, 3.0, 9.92908577671263, 2.7982, 7.9952, 1.0, 3.0, 0.0001, 
2025-01-10 05:21:03.014859, 1736457663000, 0, 14, 1.0, 3.0, 9.923192205319332, 2.7982, 7.9952, 1.0, 3.0, 0.0001, 
2025-01-10 05:21:05.751924, 1736457663200, 1, 2550, 1.0, 3.0, 10.0, 2.7982, 7.9952, 1.0, 3.0, 0.0001, 
2025-01-10 05:21:05.761319, 1736457665800, 2352, 9, 0.0, 3.0, 10.0, 2.7982, 7.9952, 0.0, 3.0, 0.0001, 
2025-01-10 05:21:06.001698, 1736457666000, 0, 1, 0.0, 3.0, 10.0, 2.7982, 7.9952, 0.0, 3.0, 0.0, 
2025-01-10 05:21:06.211762, 1736457666200, 1, 10, 0.0, 3.0, 9.96511928066465, 2.7982, 7.9952, 0.0, 3.0, 0.0, 
2025-01-10 05:21:08.623201, 1736457666400, 5, 2218, 0.0, 3.0, 9.96511928066465, 2.7982, 7.9952, 0.0, 3.0, 0.0, 
2025-01-10 05:21:08.623916, 1736457668600, 2023, 1, 0.0, 3.0, 9.96511928066465, 2.7982, 7.9952, 0.0, 3.0, 0.0, 
2025-01-10 05:21:08.801910, 1736457668800, 1, 1, 0.0, 3.0, 9.96511928066465, 2.7982, 7.9952, 0.0, 3.0, 0.0, 
2025-01-10 05:21:09.011435, 1736457669000, 2, 9, 0.0, 3.0, 9.916962725744757, 2.7982, 7.9952, 0.0, 3.0, 0.0, 
2025-01-10 05:21:11.288398, 1736457669200, 0, 2087, 0.0, 3.0, 9.916962725744757, 2.7982, 7.9952, 0.0, 3.0, 0.0, 
2025-01-10 05:21:11.298625, 1736457671200, 1889, 9, 1.0, 3.0, 9.916962725744757, 2.7982, 7.9952, 1.0, 3.0, 0.0, 
2025-01-10 05:21:11.423010, 1736457671400, 0, 23, 1.0, 3.0, 9.92362939241142, 2.7982, 7.9952, 1.0, 3.0, 0.0001, 
2025-01-10 05:21:11.630895, 1736457671600, 4, 26, 1.0, 3.0, 9.901429280887886, 2.7982, 7.9952, 1.0, 3.0, 0.0001, 
2025-01-10 05:21:13.655568, 1736457671800, 2, 1853, 1.0, 3.0, 9.968095947554538, 2.7982, 7.9952, 1.0, 3.0, 0.0001, 
2025-01-10 05:21:13.666593, 1736457673600, 1656, 10, 0.0, 3.0, 9.968095947554538, 2.7982, 7.9952, 0.0, 3.0, 0.0001, 
