time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2025-01-10 05:32:44.813795, 1736458364800, 1813, 0, 1.0, 1.0, 0.0, 1.8488, 9.0, 
2025-01-10 05:32:45.008067, 1736458365000, 1, 6, 1.0, 1.0, 0.0, 1.8488, 8.5, 
2025-01-10 05:32:45.202867, 1736458365200, 0, 2, 1.0, 1.0, 0.0, 1.8488, 7.5, 
2025-01-10 05:32:47.418051, 1736458365400, 1, 2007, 1.0, 1.0, 0.0, 1.8488, 16.0, 
2025-01-10 05:32:47.419870, 1736458367400, 1818, 1, 1.0, 1.0, 0.0, 1.8488, 16.0, 
2025-01-10 05:32:47.612363, 1736458367600, 2, 10, 1.0, 1.0, 0.0, 1.8488, 15.0, 
2025-01-10 05:32:47.802265, 1736458367800, 0, 1, 1.0, 1.0, 0.0, 1.8488, 14.5, 
2025-01-10 05:32:50.020823, 1736458368000, 1, 2010, 1.0, 1.0, 0.0, 1.8488, 3.0, 
2025-01-10 05:32:50.021980, 1736458370000, 1821, 1, 1.0, 1.0, 0.0, 1.8488, 3.0, 
2025-01-10 05:32:50.212223, 1736458370200, 1, 11, 1.0, 1.0, 0.0, 1.8488, 2.0, 
2025-01-10 05:32:50.413535, 1736458370400, 2, 2, 1.0, 1.0, 0.0, 1.8488, 1.0, 
2025-01-10 05:32:52.614350, 1736458370600, 0, 2005, 1.0, 1.0, 0.0, 1.8488, 10.0, 
2025-01-10 05:32:52.616566, 1736458372600, 1815, 1, 1.0, 1.0, 0.0, 1.8488, 10.0, 
2025-01-10 05:32:52.801895, 1736458372800, 0, 1, 1.0, 1.0, 0.0, 1.8488, 9.5, 
2025-01-10 05:32:53.006413, 1736458373000, 1, 3, 1.0, 1.0, 0.0, 1.8488, 8.5, 
2025-01-10 05:32:55.227991, 1736458373200, 0, 2008, 1.0, 1.0, 0.0, 1.8488, 17.0, 
2025-01-10 05:32:55.229241, 1736458375200, 1828, 1, 1.0, 1.0, 0.0, 1.8488, 17.0, 
2025-01-10 05:32:55.423547, 1736458375400, 4, 19, 1.0, 1.0, 0.0, 1.8488, 16.0, 
2025-01-10 05:32:55.622906, 1736458375600, 2, 2, 1.0, 1.0, 0.0, 1.8488, 15.0, 
2025-01-10 05:32:57.804247, 1736458375800, 1, 2003, 1.0, 1.0, 0.0, 1.8488, 4.5, 
2025-01-10 05:32:57.805198, 1736458377800, 1804, 1, 1.0, 1.0, 0.0, 1.8488, 4.5, 
2025-01-10 05:32:58.013262, 1736458378000, 2, 11, 1.0, 1.0, 0.0, 1.8488, 3.5, 
2025-01-10 05:32:58.204287, 1736458378200, 2, 1, 1.0, 1.0, 0.0, 1.8488, 2.5, 
2025-01-10 05:33:00.405627, 1736458378400, 0, 2004, 1.0, 1.0, 0.0, 1.8488, 11.5, 
2025-01-10 05:33:00.406555, 1736458380400, 1806, 0, 1.0, 1.0, 0.0, 1.8488, 11.5, 
2025-01-10 05:33:00.617588, 1736458380600, 0, 6, 1.0, 1.0, 0.0, 1.8488, 10.0, 
2025-01-10 05:33:00.822505, 1736458380800, 2, 1, 1.0, 1.0, 0.0, 1.8488, 9.0, 
2025-01-10 05:33:03.008140, 1736458381000, 1, 2006, 1.0, 1.0, 0.0, 1.8488, 18.5, 
2025-01-10 05:33:03.026325, 1736458383000, 1809, 8, 1.0, 1.0, 0.0, 1.8488, 18.0, 
2025-01-10 05:33:03.203336, 1736458383200, 0, 2, 1.0, 1.0, 0.0, 1.8488, 17.5, 
2025-01-10 05:33:03.406006, 1736458383400, 1, 2, 1.0, 1.0, 0.0, 1.8488, 16.5, 
2025-01-10 05:33:05.629338, 1736458383600, 5, 2005, 1.0, 1.0, 0.0, 1.8488, 5.0, 
2025-01-10 05:33:05.631362, 1736458385600, 1830, 1, 1.0, 1.0, 0.0, 1.8488, 5.0, 
2025-01-10 05:33:05.812183, 1736458385800, 1, 11, 1.0, 1.0, 0.0, 1.8488, 4.0, 
2025-01-10 05:33:06.006361, 1736458386000, 2, 4, 1.0, 1.0, 0.0, 1.8488, 3.5, 
2025-01-10 05:33:08.214286, 1736458386200, 8, 2006, 1.0, 1.0, 0.0, 1.8488, 12.0, 
2025-01-10 05:33:08.216692, 1736458388200, 1815, 1, 1.0, 1.0, 0.0, 1.8488, 12.0, 
2025-01-10 05:33:08.408773, 1736458388400, 1, 7, 1.0, 1.0, 0.0, 1.8488, 11.5, 
2025-01-10 05:33:08.623979, 1736458388600, 0, 5, 1.0, 1.0, 0.0, 1.8488, 10.0, 
2025-01-10 05:33:10.806447, 1736458388800, 1, 2004, 1.0, 1.0, 0.0, 1.8488, 19.0, 
2025-01-10 05:33:10.807357, 1736458390800, 1807, 0, 1.0, 1.0, 0.0, 1.8488, 19.0, 
2025-01-10 05:33:11.028523, 1736458391000, 0, 28, 1.0, 1.0, 0.0, 1.8488, 18.0, 
2025-01-10 05:33:11.214007, 1736458391200, 3, 2, 1.0, 1.0, 0.0, 1.8488, 17.0, 
2025-01-10 05:33:13.427327, 1736458391400, 3, 2005, 1.0, 1.0, 0.0, 1.8488, 6.0, 
2025-01-10 05:33:13.429219, 1736458393400, 1828, 1, 1.0, 1.0, 0.0, 1.8488, 6.0, 
2025-01-10 05:33:13.614522, 1736458393600, 4, 10, 1.0, 1.0, 0.0, 1.8488, 5.0, 
2025-01-10 05:33:13.800946, 1736458393800, 0, 1, 1.0, 1.0, 0.0, 1.8488, 4.5, 
2025-01-10 05:33:16.064154, 1736458394000, 5, 2004, 1.0, 1.0, 0.0, 1.8488, 13.0, 
2025-01-10 05:33:16.066957, 1736458396000, 1865, 1, 1.0, 1.0, 0.0, 1.8488, 13.0, 
2025-01-10 05:33:16.223470, 1736458396200, 3, 20, 1.0, 1.0, 0.0, 1.8488, 12.0, 
2025-01-10 05:33:16.411818, 1736458396400, 0, 3, 1.0, 1.0, 0.0, 1.8488, 11.0, 
2025-01-10 05:33:18.627190, 1736458396600, 0, 2007, 1.0, 1.0, 0.02666666666666667, 1.8488, 0.0, 
2025-01-10 05:33:18.628155, 1736458398600, 1827, 1, 1.0, 1.0, 0.02666666666666667, 1.8488, 0.0, 
2025-01-10 05:33:18.823345, 1736458398800, 1, 22, 1.0, 1.0, 0.0, 1.8488, 19.0, 
2025-01-10 05:33:19.005346, 1736458399000, 0, 5, 1.0, 1.0, 0.0, 1.8488, 18.5, 
2025-01-10 05:33:21.204697, 1736458399200, 0, 2004, 1.0, 1.0, 0.0, 1.8488, 7.5, 
2025-01-10 05:33:21.208191, 1736458401200, 1805, 2, 1.0, 1.0, 0.0, 1.8488, 7.5, 
2025-01-10 05:33:21.412961, 1736458401400, 0, 13, 1.0, 1.0, 0.0, 1.8488, 6.0, 
2025-01-10 05:33:21.603859, 1736458401600, 0, 2, 1.0, 1.0, 0.0, 1.8488, 5.5, 
2025-01-10 05:33:23.813495, 1736458401800, 0, 2004, 1.0, 1.0, 0.0, 1.8488, 14.0, 
2025-01-10 05:33:23.814465, 1736458403800, 1814, 0, 1.0, 1.0, 0.0, 1.8488, 14.0, 
2025-01-10 05:33:24.027435, 1736458404000, 0, 27, 1.0, 1.0, 0.0, 1.8488, 13.0, 
2025-01-10 05:33:24.204042, 1736458404200, 0, 2, 1.0, 1.0, 0.0, 1.8488, 12.5, 
2025-01-10 05:33:26.417243, 1736458404400, 4, 2004, 1.0, 1.0, 0.0, 1.8488, 1.0, 
2025-01-10 05:33:26.418302, 1736458406400, 1817, 1, 1.0, 1.0, 0.0, 1.8488, 1.0, 
2025-01-10 05:33:26.603725, 1736458406600, 1, 2, 1.0, 1.0, 0.013333333333333334, 1.8488, 0.5, 
2025-01-10 05:33:26.803309, 1736458406800, 1, 2, 1.0, 1.0, 0.04, 1.8488, 19.5, 
2025-01-10 05:33:29.014973, 1736458407000, 0, 2005, 1.0, 1.0, 0.0, 1.8488, 8.0, 
2025-01-10 05:33:29.016545, 1736458409000, 1815, 1, 1.0, 1.0, 0.0, 1.8488, 8.0, 
2025-01-10 05:33:29.215445, 1736458409200, 5, 10, 1.0, 1.0, 0.0, 1.8488, 7.0, 
2025-01-10 05:33:29.403226, 1736458409400, 0, 2, 1.0, 1.0, 0.0, 1.8488, 6.5, 
2025-01-10 05:33:31.616074, 1736458409600, 0, 2007, 1.0, 1.0, 0.0, 1.8488, 15.0, 
2025-01-10 05:33:31.616986, 1736458411600, 1816, 1, 1.0, 1.0, 0.0, 1.8488, 15.0, 
2025-01-10 05:33:31.807145, 1736458411800, 1, 6, 1.0, 1.0, 0.0, 1.8488, 14.0, 
2025-01-10 05:33:32.005241, 1736458412000, 1, 4, 1.0, 1.0, 0.0, 1.8488, 13.5, 
2025-01-10 05:33:34.226542, 1736458412200, 1, 2006, 1.0, 1.0, 0.0, 1.8488, 2.0, 
2025-01-10 05:33:34.228441, 1736458414200, 1827, 1, 1.0, 1.0, 0.0, 1.8488, 2.0, 
2025-01-10 05:33:34.402984, 1736458414400, 0, 2, 1.0, 1.0, 0.0, 1.8488, 1.5, 
2025-01-10 05:33:34.627789, 1736458414600, 3, 5, 1.0, 1.0, 0.02666666666666667, 1.8488, 0.0, 
2025-01-10 05:33:36.813670, 1736458414800, 0, 2004, 1.0, 1.0, 0.0, 1.8488, 9.0, 
2025-01-10 05:33:36.815297, 1736458416800, 1814, 1, 1.0, 1.0, 0.0, 1.8488, 9.0, 
2025-01-10 05:33:37.006846, 1736458417000, 4, 3, 1.0, 1.0, 0.0, 1.8488, 8.5, 
2025-01-10 05:33:37.213930, 1736458417200, 0, 5, 1.0, 1.0, 0.0, 1.8488, 7.0, 
2025-01-10 05:33:39.418060, 1736458417400, 0, 2007, 1.0, 1.0, 0.0, 1.8488, 16.0, 
2025-01-10 05:33:39.420424, 1736458419400, 1818, 2, 1.0, 1.0, 0.0, 1.8488, 16.0, 
2025-01-10 05:33:39.606087, 1736458419600, 3, 3, 1.0, 1.0, 0.0, 1.8488, 15.5, 
2025-01-10 05:33:39.806472, 1736458419800, 1, 2, 1.0, 1.0, 0.0, 1.8488, 14.0, 
2025-01-10 05:33:42.026518, 1736458420000, 1, 2006, 1.0, 1.0, 0.0, 1.8488, 3.0, 
2025-01-10 05:33:42.027415, 1736458422000, 1827, 0, 1.0, 1.0, 0.0, 1.8488, 3.0, 
2025-01-10 05:33:42.202931, 1736458422200, 0, 2, 1.0, 1.0, 0.0, 1.8488, 2.5, 
2025-01-10 05:33:42.426889, 1736458422400, 4, 3, 1.0, 1.0, 0.0, 1.8488, 1.0, 
2025-01-10 05:33:44.612888, 1736458422600, 1, 2002, 1.0, 1.0, 0.0, 1.8488, 10.0, 
2025-01-10 05:33:44.613972, 1736458424600, 1813, 1, 1.0, 1.0, 0.0, 1.8488, 10.0, 
2025-01-10 05:33:44.802159, 1736458424800, 0, 1, 1.0, 1.0, 0.0, 1.8488, 9.5, 
2025-01-10 05:33:45.024800, 1736458425000, 5, 1, 1.0, 1.0, 0.0, 1.8488, 8.0, 
2025-01-10 05:33:47.215786, 1736458425200, 0, 2007, 1.0, 1.0, 0.0, 1.8488, 17.0, 
2025-01-10 05:33:47.216792, 1736458427200, 1816, 1, 1.0, 1.0, 0.0, 1.8488, 17.0, 
2025-01-10 05:33:47.406231, 1736458427400, 1, 5, 1.0, 1.0, 0.0, 1.8488, 16.5, 
2025-01-10 05:33:47.603473, 1736458427600, 0, 2, 1.0, 1.0, 0.0, 1.8488, 15.5, 
2025-01-10 05:33:49.812625, 1736458427800, 1, 2002, 1.0, 1.0, 0.0, 1.8488, 4.0, 
2025-01-10 05:33:49.813631, 1736458429800, 1813, 0, 1.0, 1.0, 0.0, 1.8488, 4.0, 
2025-01-10 05:33:50.007936, 1736458430000, 0, 7, 1.0, 1.0, 0.0, 1.8488, 3.5, 
2025-01-10 05:33:50.215823, 1736458430200, 3, 3, 1.0, 1.0, 0.0, 1.8488, 2.0, 
2025-01-10 05:33:52.416322, 1736458430400, 0, 2007, 1.0, 1.0, 0.0, 1.8488, 11.0, 
2025-01-10 05:33:52.417992, 1736458432400, 1817, 0, 1.0, 1.0, 0.0, 1.8488, 11.0, 
2025-01-10 05:33:52.604557, 1736458432600, 2, 2, 1.0, 1.0, 0.0, 1.8488, 10.5, 
2025-01-10 05:33:52.811486, 1736458432800, 2, 1, 1.0, 1.0, 0.0, 1.8488, 9.0, 
2025-01-10 05:33:55.004612, 1736458433000, 0, 2004, 1.0, 1.0, 0.0, 1.8488, 18.5, 
2025-01-10 05:33:55.008146, 1736458435000, 1805, 3, 1.0, 1.0, 0.0, 1.8488, 18.5, 
2025-01-10 05:33:55.225315, 1736458435200, 7, 18, 1.0, 1.0, 0.0, 1.8488, 17.0, 
2025-01-10 05:33:55.404862, 1736458435400, 0, 3, 1.0, 1.0, 0.0, 1.8488, 16.0, 
2025-01-10 05:33:57.616403, 1736458435600, 2, 2005, 1.0, 1.0, 0.0, 1.8488, 5.5, 
2025-01-10 05:33:57.627071, 1736458437600, 1817, 10, 1.0, 1.0, 0.0, 1.8488, 5.0, 
2025-01-10 05:33:57.802214, 1736458437800, 1, 1, 1.0, 1.0, 0.0, 1.8488, 4.5, 
2025-01-10 05:33:58.007506, 1736458438000, 2, 4, 1.0, 1.0, 0.0, 1.8488, 3.5, 
2025-01-10 05:34:00.215989, 1736458438200, 1, 2006, 1.0, 1.0, 0.0, 1.8488, 12.0, 
2025-01-10 05:34:00.227030, 1736458440200, 1817, 10, 1.0, 1.0, 0.0, 1.8488, 12.0, 
2025-01-10 05:34:00.417102, 1736458440400, 0, 16, 1.0, 1.0, 0.0, 1.8488, 11.0, 
2025-01-10 05:34:00.602901, 1736458440600, 0, 2, 1.0, 1.0, 0.0, 1.8488, 10.5, 
2025-01-10 05:34:02.827273, 1736458440800, 2, 2006, 1.0, 1.0, 0.0, 1.8488, 19.0, 
2025-01-10 05:34:02.828210, 1736458442800, 1827, 1, 1.0, 1.0, 0.0, 1.8488, 19.0, 
2025-01-10 05:34:03.007541, 1736458443000, 3, 4, 1.0, 1.0, 0.0, 1.8488, 18.5, 
2025-01-10 05:34:03.204254, 1736458443200, 0, 3, 1.0, 1.0, 0.0, 1.8488, 17.5, 
2025-01-10 05:34:05.415722, 1736458443400, 0, 2006, 1.0, 1.0, 0.0, 1.8488, 6.0, 
2025-01-10 05:34:05.418359, 1736458445400, 1816, 2, 1.0, 1.0, 0.0, 1.8488, 6.0, 
2025-01-10 05:34:05.601869, 1736458445600, 1, 1, 1.0, 1.0, 0.0, 1.8488, 5.5, 
2025-01-10 05:34:05.840377, 1736458445800, 3, 1, 1.0, 1.0, 0.0, 1.8488, 4.0, 
2025-01-10 05:34:08.005476, 1736458446000, 0, 2005, 1.0, 1.0, 0.0, 1.8488, 13.5, 
2025-01-10 05:34:08.009801, 1736458448000, 1806, 3, 1.0, 1.0, 0.0, 1.8488, 13.5, 
2025-01-10 05:34:08.203116, 1736458448200, 0, 2, 1.0, 1.0, 0.0, 1.8488, 12.5, 
2025-01-10 05:34:08.403364, 1736458448400, 0, 2, 1.0, 1.0, 0.0, 1.8488, 11.5, 
2025-01-10 05:34:10.615417, 1736458448600, 1, 2006, 1.0, 1.0, 0.0, 1.8488, 0.0, 
2025-01-10 05:34:10.617338, 1736458450600, 1816, 1, 1.0, 1.0, 0.0, 1.8488, 0.0, 
2025-01-10 05:34:10.802343, 1736458450800, 1, 1, 1.0, 1.0, 0.0, 1.8488, 19.5, 
2025-01-10 05:34:11.003680, 1736458451000, 2, 1, 1.0, 1.0, 0.0, 1.8488, 18.5, 
2025-01-10 05:34:13.226409, 1736458451200, 2, 2005, 1.0, 1.0, 0.0, 1.8488, 7.0, 
2025-01-10 05:34:13.227650, 1736458453200, 1827, 0, 1.0, 1.0, 0.0, 1.8488, 7.0, 
2025-01-10 05:34:13.404106, 1736458453400, 0, 3, 1.0, 1.0, 0.0, 1.8488, 6.5, 
2025-01-10 05:34:13.605960, 1736458453600, 0, 5, 1.0, 1.0, 0.0, 1.8488, 5.5, 
2025-01-10 05:34:15.811917, 1736458453800, 1, 2002, 1.0, 1.0, 0.0, 1.8488, 14.0, 
2025-01-10 05:34:15.812934, 1736458455800, 1812, 1, 1.0, 1.0, 0.0, 1.8488, 14.0, 
2025-01-10 05:34:16.007201, 1736458456000, 1, 5, 1.0, 1.0, 0.0, 1.8488, 13.5, 
2025-01-10 05:34:16.225171, 1736458456200, 0, 5, 1.0, 1.0, 0.0, 1.8488, 12.0, 
2025-01-10 05:34:18.417012, 1736458456400, 5, 2003, 1.0, 1.0, 0.0, 1.8488, 1.0, 
2025-01-10 05:34:18.418063, 1736458458400, 1817, 1, 1.0, 1.0, 0.0, 1.8488, 1.0, 
2025-01-10 05:34:18.601549, 1736458458600, 0, 1, 1.0, 1.0, 0.0, 1.8488, 0.5, 
2025-01-10 05:34:18.801298, 1736458458800, 0, 1, 1.0, 1.0, 0.0, 1.8488, 19.5, 
2025-01-10 05:34:21.019924, 1736458459000, 0, 2008, 1.0, 1.0, 0.0, 1.8488, 8.0, 
2025-01-10 05:34:21.021076, 1736458461000, 1820, 1, 1.0, 1.0, 0.0, 1.8488, 8.0, 
2025-01-10 05:34:21.203042, 1736458461200, 2, 1, 1.0, 1.0, 0.0, 1.8488, 7.5, 
2025-01-10 05:34:21.415841, 1736458461400, 1, 4, 1.0, 1.0, 0.0, 1.8488, 6.0, 
2025-01-10 05:34:23.614026, 1736458461600, 1, 2003, 1.0, 1.0, 0.0, 1.8488, 15.0, 
2025-01-10 05:34:23.615170, 1736458463600, 1814, 1, 1.0, 1.0, 0.0, 1.8488, 15.0, 
2025-01-10 05:34:23.812720, 1736458463800, 3, 9, 1.0, 1.0, 0.0, 1.8488, 14.0, 
2025-01-10 05:34:24.036936, 1736458464000, 0, 8, 1.0, 1.0, 0.0, 1.8488, 13.0, 
2025-01-10 05:34:26.218138, 1736458464200, 4, 2005, 1.0, 1.0, 0.0, 1.8488, 2.0, 
2025-01-10 05:34:26.219506, 1736458466200, 1818, 1, 1.0, 1.0, 0.0, 1.8488, 2.0, 
2025-01-10 05:34:26.404333, 1736458466400, 1, 2, 1.0, 1.0, 0.0, 1.8488, 1.5, 
2025-01-10 05:34:26.623173, 1736458466600, 0, 3, 1.0, 1.0, 0.02666666666666667, 1.8488, 0.0, 
2025-01-10 05:34:28.811929, 1736458466800, 1, 2002, 1.0, 1.0, 0.0, 1.8488, 9.0, 
2025-01-10 05:34:28.812911, 1736458468800, 1812, 1, 1.0, 1.0, 0.0, 1.8488, 9.0, 
2025-01-10 05:34:29.004780, 1736458469000, 2, 2, 1.0, 1.0, 0.0, 1.8488, 8.5, 
2025-01-10 05:34:29.205184, 1736458469200, 1, 3, 1.0, 1.0, 0.0, 1.8488, 7.5, 
2025-01-10 05:34:31.411468, 1736458469400, 2, 2009, 1.0, 1.0, 0.0, 1.8488, 16.0, 
2025-01-10 05:34:31.413271, 1736458471400, 1812, 1, 1.0, 1.0, 0.0, 1.8488, 16.0, 
2025-01-10 05:34:31.622138, 1736458471600, 2, 20, 1.0, 1.0, 0.0, 1.8488, 15.0, 
2025-01-10 05:34:31.801551, 1736458471800, 0, 1, 1.0, 1.0, 0.0, 1.8488, 14.5, 
2025-01-10 05:34:34.024648, 1736458472000, 2, 2003, 1.0, 1.0, 0.0, 1.8488, 3.0, 
2025-01-10 05:34:34.025814, 1736458474000, 1825, 1, 1.0, 1.0, 0.0, 1.8488, 3.0, 
2025-01-10 05:34:34.226581, 1736458474200, 0, 26, 1.0, 1.0, 0.0, 1.8488, 2.0, 
2025-01-10 05:34:34.404914, 1736458474400, 0, 3, 1.0, 1.0, 0.0, 1.8488, 1.5, 
2025-01-10 05:34:36.616992, 1736458474600, 5, 2003, 1.0, 1.0, 0.0, 1.8488, 10.0, 
2025-01-10 05:34:36.618539, 1736458476600, 1817, 1, 1.0, 1.0, 0.0, 1.8488, 10.0, 
2025-01-10 05:34:36.810911, 1736458476800, 1, 10, 1.0, 1.0, 0.0, 1.8488, 9.0, 
2025-01-10 05:34:37.006646, 1736458477000, 3, 2, 1.0, 1.0, 0.0, 1.8488, 8.5, 
2025-01-10 05:34:39.217413, 1736458477200, 0, 2008, 1.0, 1.0, 0.0, 1.8488, 17.0, 
2025-01-10 05:34:39.218690, 1736458479200, 1818, 0, 1.0, 1.0, 0.0, 1.8488, 17.0, 
2025-01-10 05:34:39.406790, 1736458479400, 0, 6, 1.0, 1.0, 0.0, 1.8488, 16.5, 
2025-01-10 05:34:39.613959, 1736458479600, 4, 1, 1.0, 1.0, 0.0, 1.8488, 15.0, 
2025-01-10 05:34:41.808986, 1736458479800, 3, 2002, 1.0, 1.0, 0.0, 1.8488, 4.0, 
2025-01-10 05:34:41.809918, 1736458481800, 1809, 1, 1.0, 1.0, 0.0, 1.8488, 4.0, 
2025-01-10 05:34:42.006678, 1736458482000, 1, 4, 1.0, 1.0, 0.0, 1.8488, 3.5, 
2025-01-10 05:34:42.214342, 1736458482200, 1, 5, 1.0, 1.0, 0.0, 1.8488, 2.0, 
2025-01-10 05:34:44.419409, 1736458482400, 0, 2006, 1.0, 1.0, 0.0, 1.3182, 11.0, 
2025-01-10 05:34:44.420515, 1736458484400, 1820, 0, 1.0, 1.0, 0.0, 1.3182, 11.0, 
2025-01-10 05:34:44.613761, 1736458484600, 0, 4, 1.0, 1.0, 0.0, 1.3182, 10.0, 
2025-01-10 05:34:44.801854, 1736458484800, 0, 1, 1.0, 1.0, 0.0, 1.3182, 9.5, 
2025-01-10 05:34:47.006639, 1736458485000, 1, 2004, 1.0, 1.0, 0.0, 1.3182, 18.5, 
2025-01-10 05:34:47.022025, 1736458487000, 1807, 15, 1.0, 1.0, 0.0, 1.3182, 18.0, 
2025-01-10 05:34:47.210279, 1736458487200, 0, 10, 1.0, 1.0, 0.0, 1.3182, 17.0, 
2025-01-10 05:34:47.405245, 1736458487400, 1, 2, 1.0, 1.0, 0.0, 1.3182, 16.5, 
2025-01-10 05:34:49.614786, 1736458487600, 1, 2005, 1.0, 1.0, 0.0, 1.3182, 5.0, 
2025-01-10 05:34:49.615782, 1736458489600, 1815, 0, 1.0, 1.0, 0.0, 1.3182, 5.0, 
2025-01-10 05:34:49.802046, 1736458489800, 0, 1, 1.0, 1.0, 0.0, 1.3182, 4.5, 
2025-01-10 05:34:50.005194, 1736458490000, 1, 3, 1.0, 1.0, 0.0, 1.3182, 3.5, 
2025-01-10 05:34:52.205934, 1736458490200, 0, 2005, 1.0, 1.0, 0.0, 1.3182, 12.5, 
2025-01-10 05:34:52.207972, 1736458492200, 1807, 0, 1.0, 1.0, 0.0, 1.3182, 12.5, 
2025-01-10 05:34:52.414856, 1736458492400, 1, 14, 1.0, 1.0, 0.0, 1.3182, 11.5, 
2025-01-10 05:34:52.615722, 1736458492600, 2, 3, 1.0, 1.0, 0.0, 1.3182, 10.0, 
2025-01-10 05:34:54.812981, 1736458492800, 2, 2002, 1.0, 1.0, 0.0, 1.3182, 19.0, 
2025-01-10 05:34:54.814139, 1736458494800, 1813, 1, 1.0, 1.0, 0.0, 1.3182, 19.0, 
2025-01-10 05:34:55.006289, 1736458495000, 3, 2, 1.0, 1.0, 0.0, 1.3182, 18.5, 
2025-01-10 05:34:55.211967, 1736458495200, 0, 2, 1.0, 1.0, 0.0, 1.3182, 17.0, 
2025-01-10 05:34:57.416053, 1736458495400, 1, 2006, 1.0, 1.0, 0.0, 1.3182, 6.0, 
2025-01-10 05:34:57.417076, 1736458497400, 1816, 1, 1.0, 1.0, 0.0, 1.3182, 6.0, 
2025-01-10 05:34:57.638344, 1736458497600, 3, 15, 1.0, 1.0, 0.0, 1.3182, 5.0, 
2025-01-10 05:34:57.801057, 1736458497800, 0, 1, 1.0, 1.0, 0.0, 1.3182, 4.5, 
2025-01-10 05:35:00.027346, 1736458498000, 2, 2004, 1.0, 1.0, 0.0, 1.3182, 13.0, 
2025-01-10 05:35:00.028274, 1736458500000, 1828, 0, 1.0, 1.0, 0.0, 1.3182, 13.0, 
2025-01-10 05:35:00.205142, 1736458500200, 1, 3, 1.0, 1.0, 0.0, 1.3182, 12.5, 
2025-01-10 05:35:00.403681, 1736458500400, 0, 2, 1.0, 1.0, 0.0, 1.3182, 11.5, 
2025-01-10 05:35:02.645258, 1736458500600, 1, 2009, 1.0, 1.0, 0.02666666666666667, 1.3182, 0.0, 
2025-01-10 05:35:02.646356, 1736458502600, 1845, 1, 1.0, 1.0, 0.02666666666666667, 1.3182, 0.0, 
2025-01-10 05:35:02.829306, 1736458502800, 7, 22, 1.0, 1.0, 0.0, 1.3182, 19.0, 
2025-01-10 05:35:03.011249, 1736458503000, 1, 3, 1.0, 1.0, 0.0, 1.4926, 18.5, 
2025-01-10 05:35:05.227174, 1736458503200, 1, 2007, 1.0, 1.0, 0.0, 1.4926, 7.0, 
2025-01-10 05:35:05.228213, 1736458505200, 1827, 1, 1.0, 1.0, 0.0, 1.4926, 7.0, 
2025-01-10 05:35:05.405008, 1736458505400, 2, 2, 1.0, 1.0, 0.0, 1.4926, 6.5, 
2025-01-10 05:35:05.614232, 1736458505600, 2, 3, 1.0, 1.0, 0.0, 1.4926, 5.5, 
2025-01-10 05:35:07.812188, 1736458505800, 2, 2001, 1.0, 1.0, 0.0, 1.4926, 14.0, 
2025-01-10 05:35:07.813187, 1736458507800, 1812, 1, 1.0, 1.0, 0.0, 1.4926, 14.0, 
2025-01-10 05:35:08.004086, 1736458508000, 1, 2, 1.0, 1.0, 0.0, 1.4926, 13.5, 
2025-01-10 05:35:08.217426, 1736458508200, 2, 6, 1.0, 1.0, 0.0, 1.4926, 12.0, 
2025-01-10 05:35:10.444799, 1736458508400, 0, 2005, 1.0, 1.0, 0.0, 1.4926, 1.0, 
2025-01-10 05:35:10.445981, 1736458510400, 1845, 1, 1.0, 1.0, 0.0, 1.4926, 1.0, 
2025-01-10 05:35:10.606114, 1736458510600, 1, 5, 1.0, 1.0, 0.013333333333333334, 1.4926, 0.5, 
2025-01-10 05:35:10.812228, 1736458510800, 2, 1, 1.0, 1.0, 0.013333333333333334, 1.4926, 19.5, 
2025-01-10 05:35:13.015142, 1736458511000, 2, 2004, 1.0, 1.0, 0.0, 1.4926, 8.5, 
2025-01-10 05:35:13.016365, 1736458513000, 1815, 1, 1.0, 1.0, 0.0, 1.4926, 8.5, 
2025-01-10 05:35:13.216070, 1736458513200, 5, 10, 1.0, 1.0, 0.0, 1.4926, 7.0, 
2025-01-10 05:35:13.405314, 1736458513400, 0, 2, 1.0, 1.0, 0.0, 1.4926, 6.5, 
2025-01-10 05:35:15.624119, 1736458513600, 0, 2008, 1.0, 1.0, 0.0, 1.7637, 15.0, 
2025-01-10 05:35:15.625348, 1736458515600, 1824, 1, 1.0, 1.0, 0.0, 1.7637, 15.0, 
2025-01-10 05:35:15.801805, 1736458515800, 0, 1, 1.0, 1.0, 0.0, 1.7637, 14.5, 
2025-01-10 05:35:16.008780, 1736458516000, 5, 3, 1.0, 1.0, 0.0, 1.7637, 13.5, 
2025-01-10 05:35:18.216392, 1736458516200, 5, 2002, 1.0, 1.0, 0.0, 1.7637, 2.0, 
2025-01-10 05:35:18.217618, 1736458518200, 1817, 0, 1.0, 1.0, 0.0, 1.7637, 2.0, 
2025-01-10 05:35:18.404512, 1736458518400, 1, 2, 1.0, 1.0, 0.0, 1.7637, 1.5, 
2025-01-10 05:35:18.604131, 1736458518600, 0, 3, 1.0, 1.0, 0.013333333333333334, 1.7637, 0.5, 
2025-01-10 05:35:20.809092, 1736458518800, 0, 2005, 1.0, 1.0, 0.0, 1.7637, 9.0, 
2025-01-10 05:35:20.810113, 1736458520800, 1809, 1, 1.0, 1.0, 0.0, 1.7637, 9.0, 
